사업코드,사업구분,사업명,X좌표,Y좌표
WJ2015B001,산업입지 및 산업단지,(주)성안 공장증설사업,1007091.343,1884694.807
ND2014B008,산업입지 및 산업단지,함안 화천일반산업단지 조성사업,1091884.144,1707459.08
YS2015B003,산업입지 및 산업단지,여수국가산업단지내 공장증설사업(롯데케미칼㈜),1015412.531,1646739.029
HG2015B003,산업입지 및 산업단지,용인테크노밸리 조성사업,974173.4158,1908165.381
GG2014B002,산업입지 및 산업단지,탕정 일반산업단지 조성사업,961246.186,1866345.597
DG2014B002,산업입지 및 산업단지,월성 일반산업단지 조성사업,1082588.183,1759431.263
DG2015B004,산업입지 및 산업단지,경주 명계3일반산업단지 조성사업,1156401.961,1748192.016
HG2016B004,산업입지 및 산업단지,김포 학운6 일반산업단지,920706.5643,1956264.231
DG2015B005,산업입지 및 산업단지,경주 문산2일반산업단지,1163679.07,1743217.247
ND2016B004,산업입지 및 산업단지,산청 한방항노화 일반산업단지 조성사업,1031185.498,1712793.621
DG2015B003,산업입지 및 산업단지,건천4일반산업단지 조성사업,1144650.854,1765784.663
ND2015B007,산업입지 및 산업단지,밀양 부북특별농공단지 조성사업,1112633.512,1724351.545
GG2016B004,산업입지 및 산업단지,고덕농공단지조성(확장)사업(오택캐리어냉장(유)),930743.0175,1865499.487
HG2015B004,산업입지 및 산업단지,화성 송산테크노파크 일반산업단지 조성사업,928714.2132,1913542.394
JJ2015B003,산업입지 및 산업단지,완주 테크노밸리 일반산업단지 2단계 조성사업,965330.1265,1775128.325
HG2014B003,산업입지 및 산업단지,포천에코그린 일반산업단지 조성사업,977319.9453,1996714.531
WJ2015O001,산업입지 및 산업단지,"음성 성본산업단지(구, 음성 태생일반산업단지) 및 폐기물처리시설(매립장) 조성사업",1003372.113,1885358.959
ND2015B018,산업입지 및 산업단지,지사 글로벌일반산업단지 조성사업,1119745.168,1684292.95
GG2015B004,산업입지 및 산업단지,옥천 제2의료기기 산업단지,1008176.272,1808964.795
ND2015B009,산업입지 및 산업단지,양산 덕계월라일반산업단지 조성사업,1150422.783,1709047.48
ND2015B023,산업입지 및 산업단지,지사 글로벌일반산업단지 조성사업,1119745.168,1684292.95
ND2015B019,산업입지 및 산업단지,칠북 성호일반산업단지 조성사업,1091492.353,1706634.765
YS2015B009,산업입지 및 산업단지,곡성 운곡 특화농공단지 조성사업,964857.4384,1697249.862
ND2015B022,산업입지 및 산업단지,양산 산막일반산업단지 조성사업,1142328.325,1708326.494
DG2015B007,산업입지 및 산업단지,금호워터폴리스 산업단지 개발사업,1101276.529,1769925.204
HG2015B009,산업입지 및 산업단지,김포 대포일반산업단지 조성사업,923134.9995,1957411.316
YS2015B010,산업입지 및 산업단지,구례 자연드림파크 조성,992161.4423,1697407.438
GG2016B001,산업입지 및 산업단지,청주 에어로폴리스 2지구 조성사업,1000336.596,1859098.375
ND2016B001,산업입지 및 산업단지,울주군 청양일반산업단지 조성사업,1164476.156,1718591.546
ND2016B002,산업입지 및 산업단지,양산 주남일반산업단지 조성사업,1150724.771,1715632.2
HG2015B005,산업입지 및 산업단지,화성 동탄2일반산업단지 조성사업,966260.6511,1905617.945
HG2016B002,산업입지 및 산업단지,유창일반산업단지 개발사업,958967.2383,1903348.423
YS2015B011,산업입지 및 산업단지,여수국가산업단지 롯데케미칼(주) 공장증설용지 조성사업,1016438.358,1647607.87
YS2015B012,산업입지 및 산업단지,여수국가산업단지 여천NCC(주) 공장증설용지 조성사업,1014677.498,1645631.915
YS2015B013,산업입지 및 산업단지,여수국가산업단지 대림산업(주) 공장증설용지 조성사업,1015412.531,1646739.029
YS2015B014,산업입지 및 산업단지,여수국가산업단지 한화케미칼(주) 공장증설용지 조성사업,1015412.531,1646739.029
ME2016B001,산업입지 및 산업단지,남구 도시첨단산업단지 조성사업,939037.1134,1677481.169
YS2016B004,산업입지 및 산업단지,해남 화원조선농공단지계획 변경,891928.328,1639716.827
WJ2015B005,산업입지 및 산업단지,괴산유기식품 산업단지 조성사업(재협의),1032567.396,1863331.152
DG2006C001,에너지개발,345kV 예천양수 송전선로 건설사업,1087838.049,1863763.073
ME2007C021,에너지개발,청평수력 증설(4호기)공사,992807.1896,1969178.316
ME2007C017,에너지개발,"신울진 원자력 1,2호기 건설사업",1168305.231,1899763.972
ME2007C022,에너지개발,청평수력 증설(4호기 신설)공사,992807.1896,1969178.316
ME2008C004,에너지개발,평택고덕복합화력 건설사업,960511.0248,1892768.782
ME2010C006,에너지개발,대구혁신도시 집단에너지사업,1108781.988,1765695.716
ME2012C008,에너지개발,광양 노정압발전기 설치사업,1022677.253,1658800.824
ME2011C007,에너지개발,안동천연가스발전소 건설사업,1093179.197,1844624.408
ME2011C015,에너지개발,울산 4호기 복합화력발전소 건설사업,930157.917,1888383.572
ME2011C021,에너지개발,안산 복합화력발전소 건설사업,936025.8381,1922009.219
ME2011C009,에너지개발,군산지방산업단지 집단에너지 공급사업(증설),922131.9255,1775951.445
ME2012C015,에너지개발,쌍용양회공업㈜ 폐열회수 발전사업 시설공사,1137214.624,1943949.81
ME2011C017,에너지개발,장문 천연가스 발전소 건설사업,937186.5322,1981337.27
ME2013C007,에너지개발,아세아시멘트 제천공장 폐열회수 발전사업,1071228.713,1912336.104
ME2013C004,에너지개발,성신양회(주) 단양공장 폐열회수발전 증설사업,1074413.449,1890764.04
ME2013C006,에너지개발,세종 열병합발전소 건설공사,977272.7111,1830025.195
ME2013C010,에너지개발,(주)전주페이퍼 전주공장 바이오매스 발전사업,963516.6377,1761255.869
ME2013C011,에너지개발,군산지방산업단지 집단에너지 공급사업(증설),922131.9255,1775951.445
ME2012C003,에너지개발,하남미사지구 집단에너지공급시설 건설사업(반려),972325.1626,1950348.401
ME2012C004,에너지개발,오산 집단에너지 공급사업,960555.2258,1904753.447
ME2012C013,에너지개발,금호석유화학(주) 집단에너지(증설) 사업,1013504.995,1646708.597
ME2012C005,에너지개발,광주전남공동혁신도시 집단에너지시설 건설사업,936209.0948,1666927.054
ME2013C009,에너지개발,대우 포천복합(1호기) 발전사업 (구.포천 천연가스 발전소 1호기 건설사업),971073.678,1994152.257
ME2013C013,에너지개발,석문국가 산업단지 집단에너지 공급사업,918937.2382,1890496.871
ME2014C005,에너지개발,LG화학 대산공장 자가발전시설(No.2 GTG)추가 설치,900478.1835,1890161.678
ME2013C018,에너지개발,위례신도시 집단에너지공급시설 건설사업,969304.7809,1942475.019
ME2013C001,에너지개발,GS 당진복합 4호기 발전소 건설사업(구.GS당진발전소 5호기 건설사업),936100.9788,1884310.906
ME2014C002,에너지개발,가로림조력 건설사업,894501.8789,1884790.259
ME2013C008,에너지개발,인천생산기지 4지구 LNG시설 건설공사,919822.8758,1928387.061
ME2014C001,에너지개발,LG화학 여수공장 부생가스(CH4)를 활용한 발전시설(NO.4 GTG)증설사업,1016764.223,1649072.476
WJ2014C001,에너지개발,삼척에너지(주) 동양시멘트내 폐열회수발전사업,1148475.659,1937496.235
ME2013C002,에너지개발,포천 집단에너지,976494.9926,1995433.282
ME2014C004,에너지개발,온산 에너빅스 발전사업,1168003.79,1718425.825
ME2014C011,에너지개발,춘천 집단에너지사업,1024077.905,1974032.947
ME2014C008,에너지개발,온산 에너빅스 발전사업,1168003.79,1718425.825
ME2014C012,에너지개발,삼성토탈(주) 대산공장 부생가스(CH4)를 활용한 발전시설 (GTG#3)증설사업,898431.156,1889491.102
ME2013C017,에너지개발,군산2국가산업단지 집단에너지공급시설 증설공사,913180.5308,1773516.587
ME2013C021,에너지개발,NSP(고성그린) 민자발전 건설사업,1056787.591,1657427.723
ME2014C003,에너지개발,(주)전주파워 바이오매스(#2) 발전사업(구.(주)전주페이퍼 전주공장 바이오매스(2호기) 발전사업),963516.6377,1761255.869
ME2013C016,에너지개발,"G-Project(강릉화력발전) 건설사업(안인화력 1,2호기)",1130256.211,1971528.359
ME2014C009,에너지개발,안양열병합발전소 개체사업,952835.6997,1932875.56
ME2014C014,에너지개발,신서천 화력 건설사업,909762.6789,1794671.129
ME2013C020,에너지개발,충남도청(내포) 신도시 집단에너지사업,927457.7017,1851761.014
ME2013C015,에너지개발,영남복합화력 건설사업,1170773.71,1725710.925
GG2014C001,에너지개발,765KV 신중부변전소 및 분기송전선로 건설사업,987426.8433,1861092.37
DG2009A003,도시의 개발,포항 곡강지구 도시개발사업,1170375.539,1791461.352
ND2012A002,도시의 개발,창원 중앙역세권 종합개발사업,1109107.714,1694236.015
ND2010A005,도시의 개발,의령 동동택지개발사업(재협의),1070461.978,1703118.049
HG2011Z001,도시의 개발,용인 양지 유통업무설비 조성사업,981843.4625,1914546.006
DG2011A001,도시의 개발,경북도청이전 신도시건설사업,1088710.368,1841456.355
YS2012A002,도시의 개발,광양 광영·의암지구 도시개발사업,1020256.413,1663717.314
HG2013A004,도시의 개발,여주 프리미엄 아울렛2관 조성사업,1009627.553,1915610.169
ME2013A001,도시의 개발,창원가포 보금자리주택지구 조성사업(재협의),1098246.796,1685034.986
DG2013A001,도시의 개발,구미 문성2지구 도시개발사업,1076129.689,1795546.225
GG2013A001,도시의 개발,"백석대학교, 백석문화대학교 확장사업",972038.1309,1871202.486
HG2013A008,도시의 개발,의왕 장안지구 도시개발사업,952245.4942,1924623.976
GG2013A003,도시의 개발,단국대학교 천안캠퍼스 확장,970525.1546,1871236.832
HG2013A001,도시의 개발,김포 향산 도시개발사업,933515.3683,1958117.558
HG2013A006,도시의 개발,평택 화양지구 도시개발사업,946566.9242,1886842.078
WJ2013A001,도시의 개발,춘천 학곡지구 도시개발사업,1022640.448,1982292.3
ND2014A001,도시의 개발,김해 풍유유통 물류단지 조성사업,1122862.324,1692131.069
GG2014A001,도시의 개발,하대실 도시개발사업,978110.8381,1806748.409
ME2013A006,도시의 개발,창원가포 보금자리주택지구 조성사업,1098246.796,1685034.986
HG2014A001,도시의 개발,의왕 장안지구 도시개발사업,952245.4942,1924623.976
GG2013A002,도시의 개발,아산 배방월천지구 도시개발사업,962236.021,1863778.367
ND2013A001,도시의 개발,일광지구 도시개발사업,1156825.486,1697956.74
HG2013A007,도시의 개발,평택 인광1지구 도시개발사업,948817.9036,1885609.615
HG2015B001,도시의 개발,광주 직동 물류단지 조성사업,971689.4944,1932949.784
GG2014A002,도시의 개발,천안 부성지구 도시개발사업,968870.3462,1872059.831
ME2015A005,도시의 개발,대구도남 공공주택지구 조성사업,1097836.266,1773590.234
HG2013A009,도시의 개발,둔촌주공아파트 주택재건축정비사업,968140.0635,1947236.144
ME2014A003,도시의 개발,고양덕은지구 도시개발사업,943907.3006,1953697.778
GG2015A002,도시의 개발,서산 예천2지구 도시개발사업,906254.7079,1863439.198
HG2015A001,도시의 개발,용인 동천2지구 도시개발사업,963794.6592,1927111.307
DG2015A001,도시의 개발,경산무학지구 택지개발사업,1117965.348,1769862.932
HG2015A003,도시의 개발,의정부 추동근린공원 조성계획(변경),962155.0999,1971431.122
HG2015A002,도시의 개발,김포 향산지구 도시개발사업,933515.3683,1958117.558
HG2016A003,도시의 개발,남여주 물류단지 조성사업,1008970.181,1916396.807
YS2015A002,도시의 개발,첨단문화복합단지 조성사업,949465.478,1702510.052
HG2015A005,도시의 개발,광주시 오포물류단지 조성사업,973171.7252,1927622.8
HG2016A001,도시의 개발,성남 대장동·제1공단 결합 도시개발사업,961888.3941,1930043.522
DG2015A002,도시의 개발,거의1지구 도시개발사업,1081556.019,1794370.851
JJ2015A001,도시의 개발,익산 왕궁물류단지 조성사업,964225.9455,1776680.75
HG2014A002,도시의 개발,개포주공1단지 주택재건축정비사업,961013.116,1942430.134
HG2015A004,도시의 개발,김포 신곡6지구 도시개발사업,934670.6949,1955173.507
ND2016A001,도시의 개발,울산 덕하지구 토지구획정리사업(재협의),1163591.569,1722101.322
HG2016A002,도시의 개발,인천 루원시티 도시개발사업(재협의),927352.4027,1947530.345
HG2015A008,도시의 개발,한들구역 도시개발사업,926776.3114,1953733.197
YS2015A003,도시의 개발,광양 성황·도이지구 도시개발사업,1016202.161,1660282.882
GG2015A003,도시의 개발,한서대학교 교육시설(태안캠퍼스) 확장사업,892219.7713,1844672.358
HG2016A004,도시의 개발,구월 농산물 도매시장 이전건립 사업,930939.1928,1936362.413
ME2016A001,도시의 개발,칠곡북삼 도시개발사업,1076680.708,1785345.789
ME2016A004,도시의 개발,의왕고천 공공주택지구 조성사업,953234.649,1927377.815
YS2006B005,산업입지 및 산업단지,GS칼텍스㈜신규산업단지 조성사업,1019324.225,1649885.3
HG2008B001,산업입지 및 산업단지,파주 축현일반지방산업단지 조성사업,933503.5128,1978533.843
DG2008B003,산업입지 및 산업단지,김천일반산업단지 조성사업,1055910.811,1796097.526
WJ2008B005,산업입지 및 산업단지,음성 원남산업단지 조성사업,1015838.815,1876910.464
ND2009B011,산업입지 및 산업단지,양산 덕계일반산업단지 조성사업,1150422.783,1709047.48
WJ2008B008,산업입지 및 산업단지,충주 가금농공단지 조성사업(확장),1032786.269,1897197.577
GG2012B006,산업입지 및 산업단지,논산 동산일반산업단지 조성사업,967070.1605,1792710.752
GG2009B010,산업입지 및 산업단지,예산일반산업단지 조성,933303.7856,1853101.573
GG2009B014,산업입지 및 산업단지,예산테크노밸리 조성사업,941628.077,1857293.931
GG2010Z001,산업입지 및 산업단지,대주중공업 공장증설(재협의),930329.7686,1867386.385
ND2010B014,산업입지 및 산업단지,진북·정현지구 공장부지 조성사업,1087634.135,1687049.14
ND2009B027,산업입지 및 산업단지,명동일반산업단지,1118190.332,1700343.819
GG2009B003,산업입지 및 산업단지,청주테크노폴리스 일반산업단지,988923.8783,1861102.448
DG2009B002,산업입지 및 산업단지,문경 가은제2농공단지 조성사업,1051419.804,1849218.063
ND2010B015,산업입지 및 산업단지,중산2차 일반산업단지 조성사업,1167730.277,1742142.664
ND2010B019,산업입지 및 산업단지,양산 어곡제2일반산업단지 조성사업,1137230.417,1711420.754
ME2009B007,산업입지 및 산업단지,삼일자원비축산업단지 개발사업 환경영향평가(재협의),1024096.271,1648359.024
WJ2010B002,산업입지 및 산업단지,강릉옥계 일반산업단지 조성사업,1136256.87,1959081.867
ND2010B009,산업입지 및 산업단지,함안 대사일반산업단지 조성사업,1087844.365,1705354.92
ND2010B013,산업입지 및 산업단지,매곡3 일반산업단지 조성사업,1169113.633,1739790.203
JJ2010B002,산업입지 및 산업단지,완주 테크노밸리 조성사업,965330.1265,1775128.325
HG2010B014,산업입지 및 산업단지,청산대전 일반산업단지 개발사업,963205.4139,2000759.958
DG2010B008,산업입지 및 산업단지,반구전문농공단지 조성사업,1097359.132,1864863.339
GG2010B013,산업입지 및 산업단지,예산 신암농공단지 증설사업(간이평가),939467.5741,1861146.517
ND2010B010,산업입지 및 산업단지,진주 가산일반산업단지 조성사업,1074460.286,1684132.685
